NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,Q026,Q027
180007536468,2018,2900306,Acajutiba,29,BA,23.0,F,0.0,2,1,2910602.0,Esplanada,29.0,BA,1,6,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2910602,Esplanada,29,BA,1.0,1.0,1.0,1.0,450.0,451.0,455.0,461.0,458.5,579.0,484.0,489.9,BAECAADCBADAAECCAEDEAADECABABDDACDDDBEAEACCBB,AECEDBDCCEAEBCEBBDBDBACCBDADDDACEEBBACABCBDCC,99999ECCBADADCABBCBDDDAEEEABCDCCAEABBAAADBAABACDDA,CDBACBABAAAACDAAAEDBECBBDDDCEDACCABBAAABCBDAB,1,ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB,CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE,BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA,EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX,1.0,140.0,40.0,40.0,120.0,60.0,400.0,B,C,A,A,2,A,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,B,A,A,A,A,A
180008248322,2018,3304557,Rio de Janeiro,33,RJ,25.0,M,0.0,1,1,3304557.0,Rio de Janeiro,33.0,RJ,1,7,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3304557,Rio de Janeiro,33,RJ,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0,,,,,,,,,,,,B,B,F,F,5,G,A,C,D,A,A,B,A,B,B,B,A,A,C,A,B,E,B,A,B,A,A
180011070752,2018,3304557,Rio de Janeiro,33,RJ,18.0,F,0.0,1,1,3304557.0,Rio de Janeiro,33.0,RJ,2,0,4,1.0,0,33218404.0,3304557.0,Rio de Janeiro,33.0,RJ,4.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3304557,Rio de Janeiro,33,RJ,1.0,1.0,1.0,1.0,448.0,453.0,458.0,460.0,637.2,678.8,580.2,701.6,AAACEECEBDAABCEBEADCDDBDBABEBDCACDDEBACDBEDDD,ECCBBEEEDAE.BDAAEDDDECBDCACDCDDE.EEAAABAAEBCE,BCEEB99999A.DADEBBABCBADDBECECBCEAEBBCDBDDCEBCADCA,ADBEECBBDAADCBAEEEEEBBDCCEEAEDDDADCBACEBDBDAB,0,BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA,ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE,BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED,ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD,1.0,160.0,200.0,180.0,180.0,160.0,880.0,F,F,E,E,5,M,A,E,D,B,A,B,A,C,B,B,A,B,E,B,B,E,A,C,B,B,D
180010942587,2018,3550308,São Paulo,35,SP,42.0,M,1.0,2,1,3550308.0,São Paulo,35.0,SP,1,12,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550308,São Paulo,35,SP,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,,,,,,,,,,,,A,A,A,B,7,B,A,B,B,A,B,B,A,A,A,B,A,A,B,A,A,B,B,A,B,A,A
180010142937,2018,2905206,Caetité,29,BA,18.0,M,0.0,0,1,2933307.0,Vitória da Conquista,29.0,BA,2,0,2,1.0,0,29242231.0,2905206.0,Caetité,29.0,BA,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2905206,Caetité,29,BA,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0,,,,,,,,,,,,E,E,B,D,4,C,B,B,D,B,B,C,D,B,A,B,A,A,B,A,B,D,A,A,B,B,A
180008367363,2018,5211909,Jataí,52,GO,17.0,F,0.0,1,1,5002902.0,Cassilândia,50.0,MS,2,0,4,1.0,0,52053261.0,5211909.0,Jataí,52.0,GO,4.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5211909,Jataí,52,GO,1.0,1.0,1.0,1.0,450.0,454.0,457.0,461.0,494.6,604.7,566.6,521.7,ABCEDEABEBEBEEDCEDCBBEDBBCAEBDAEBABDEBAEAABAB,EDDCBACEDEEBADADAEEBEDEDDEEBAEAEEDCBBCCBAECBA,CDEDE99999DBEDBEBCEAEADBCADCDACDCABCCADBACEAABEABD,ADEDCEBBEEBEDBADAACCDBEEADACDEAEBADCDCEADBDAE,0,ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB,CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD,CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED,EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX,1.0,160.0,160.0,120.0,140.0,100.0,680.0,F,E,A,F,4,F,A,D,E,B,A,B,B,B,A,B,A,B,E,B,B,E,A,B,B,B,B
180013066989,2018,1501402,Belém,15,PA,15.0,M,0.0,1,1,1501402.0,Belém,15.0,PA,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1501402,Belém,15,PA,1.0,1.0,1.0,1.0,450.0,453.0,458.0,461.0,481.5,514.5,517.7,491.7,BBCACDABEDDAEBCCCDBACECADDAEEBAAEAACEBCEDBAAC,CCEECBCACCEDBAAEDAEBDECCDAEEAEAACDEBCEECDECAE,99999DDECBDECCDABEABEEEDEBABACBECBCABABEBACECBABCC,DADDDEDEBECACBEDDDBAECDCBCDCBCBDDAABDCDECBDCB,1,ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB,ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE,BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED,EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX,1.0,120.0,40.0,40.0,100.0,0.0,300.0,G,G,D,E,5,O,D,C,C,B,A,B,B,B,A,B,A,B,D,A,A,D,B,C,B,C,D
180013201585,2018,1504422,Marituba,15,PA,29.0,F,,3,1,1505205.0,Oeiras do Pará,15.0,PA,1,6,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1504422,Marituba,15,PA,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,,,,,,,,,,,,C,C,A,A,2,D,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,A,A,A
180012835342,2018,5007208,Rio Brilhante,50,MS,20.0,F,0.0,1,1,5007208.0,Rio Brilhante,50.0,MS,1,2,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5007208,Rio Brilhante,50,MS,1.0,1.0,1.0,1.0,448.0,452.0,456.0,460.0,529.5,601.4,573.8,518.8,ECABDDCEDBDBBCBBADDCECEBCABCBCAEEBDBDDBEBEEED,EEDBACABAAAEABDEEAEDCCAEBCCBEDADABADDEDBCDDCA,99999EBEDBDBECDBBBDCDDEEDABBCCBBBECBDECBCDEABDCEAE,ECBAAEDDCEAEDCBBDBEAEDCBBEBBECAABCDCADBABEEBC,1,BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA,AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC,BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB,ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD,1.0,120.0,40.0,40.0,120.0,40.0,360.0,F,F,F,D,5,D,A,C,D,B,A,B,B,B,B,B,A,A,B,A,A,D,A,B,B,A,A
180013172996,2018,1200302,Feijó,12,AC,31.0,F,1.0,3,1,1100205.0,Porto Velho,11.0,RO,1,12,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200302,Feijó,12,AC,1.0,1.0,1.0,1.0,449.0,454.0,457.0,462.0,446.5,559.2,494.2,421.9,ECBADBBDADBBEBEDEEDEBABCCDDADAAEABDCCBAAACBCD,EDCBABBAACEBABDDEBCDEEADAAEBDEAEDCCBBCAAACBEE,99999CBDECECADEDBABAECBCEDDCDABBADDDBBAAACBAACAEDB,ADDEBDEADDBDABBCBDDDEBECECDEBAADADECEBBEDB*DD,1,EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE,CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD,CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED,ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA,1.0,100.0,40.0,40.0,80.0,20.0,280.0,H,H,F,F,7,E,A,A,A,B,B,B,B,B,B,A,A,A,B,A,A,C,A,A,A,A,A
180013929103,2018,3550308,São Paulo,35,SP,25.0,F,1.0,1,1,2601607.0,Belém do São Francisco,26.0,PE,2,0,2,3.0,0,35916729.0,3550308.0,São Paulo,35.0,SP,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550308,São Paulo,35,SP,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,,,,,,,,,,,,D,B,B,B,4,B,A,B,B,A,B,B,A,B,A,B,A,A,B,B,A,C,A,A,A,B,A
180011241724,2018,3503802,Artur Nogueira,35,SP,18.0,M,0.0,1,1,3503802.0,Artur Nogueira,35.0,SP,2,0,2,1.0,0,35924854.0,3503802.0,Artur Nogueira,35.0,SP,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3503802,Artur Nogueira,35,SP,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,,,,,,,,,,,,D,D,C,C,3,D,A,B,C,B,B,B,A,B,A,B,A,A,B,A,A,C,A,A,B,B,A
180012585288,2018,3304557,Rio de Janeiro,33,RJ,45.0,M,0.0,1,1,2910750.0,Fátima,29.0,BA,1,12,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3304557,Rio de Janeiro,33,RJ,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,,,,,,,,,,,,A,A,A,A,1,A,A,B,B,A,A,B,B,B,A,A,A,A,B,B,B,B,B,A,B,A,A
180009227129,2018,1302603,Manaus,13,AM,25.0,F,0.0,0,1,1302603.0,Manaus,13.0,AM,1,1,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302603,Manaus,13,AM,1.0,1.0,1.0,1.0,449.0,452.0,456.0,462.0,399.9,652.8,580.8,433.1,BEDCDBBCCAEDADAACAECDABBCEDACACACEBDEACCADBEC,EADADDEBCBDCBCEEBAEDBCBDBEEAEECAABEDAEDACBEAC,BEEAC99999BDECDECBECDBCADABEBABDCEDADCABADEACDCAEB,AEDBCDBAABECCABABCDDEEABDECDAABDECBDEACAEBDAC,0,EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE,AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC,BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB,ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA,1.0,120.0,120.0,140.0,120.0,60.0,560.0,E,E,D,A,3,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,A,A
180010687639,2018,2800308,Aracaju,28,SE,25.0,F,0.0,3,1,2800308.0,Aracaju,28.0,SE,1,7,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800308,Aracaju,28,SE,1.0,1.0,1.0,1.0,449.0,451.0,455.0,462.0,418.0,453.9,472.8,442.5,ECDCACBC*DEBCEBACEDDABECEAECADCACDEDEBAECBCED,EBEDEDEACDEACEACEABCAEDCAEDCAEBCCAEAEDBCECEDA,99999CEDECCDDEBBEBECACBADADECEDDEDBBCEAEDEDACEABDB,ACCAEDDCABEC.DEEDDBDEADCDEACECADCBEBDA.BEACBD,1,EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE,CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE,BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA,ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA,1.0,120.0,40.0,40.0,80.0,40.0,320.0,B,D,B,B,3,C,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,A,A,A
180010911567,2018,1721000,Palmas,17,TO,21.0,M,0.0,3,1,1721208.0,Tocantinópolis,17.0,TO,1,5,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1721000,Palmas,17,TO,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0,,,,,,,,,,,,D,E,C,B,2,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B,A,A
180007493634,2018,3304557,Rio de Janeiro,33,RJ,37.0,F,0.0,3,1,3304557.0,Rio de Janeiro,33.0,RJ,1,12,1,3.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3304557,Rio de Janeiro,33,RJ,1.0,1.0,1.0,1.0,449.0,452.0,456.0,462.0,546.3,423.9,471.9,568.9,CEBEDEBCCABDBCDABDCCCEDBDBACCCAACBEBAEBDBABCE,BCCABCAEDDDDDDDAABCCCCBBBBBBBBAAAACCCCDDEBAEE,DBEEC99999CBACEABCADDECDDBCACBCADEEABECEBDDBEAEDCE,DDBBDEDED*AACDCDADDACBBBAAAABAECCCCAAADDDDBDD,0,EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE,AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC,BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB,ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA,1.0,140.0,180.0,140.0,100.0,120.0,680.0,D,D,C,C,2,A,A,B,B,A,A,B,B,B,A,B,A,B,C,B,A,C,B,A,B,A,B
180012083808,2018,5200258,Águas Lindas de Goiás,52,GO,17.0,F,0.0,3,1,5200258.0,Águas Lindas de Goiás,52.0,GO,2,0,2,1.0,0,52086046.0,5200258.0,Águas Lindas de Goiás,52.0,GO,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5200258,Águas Lindas de Goiás,52,GO,1.0,1.0,1.0,1.0,450.0,453.0,458.0,461.0,436.6,431.6,437.3,502.2,BBBCCADEDCEBCCCDBEBBBAEDACACBDAEDBDBDAEAAADBA,DCEBACABDDABCDDCAEBAEBADADCBADBADADDBDCACBBEB,99999DEEDBBAEBDACBACEBCAACDACDBEECDCEAAEABEECCDADD,CCECCEDBADCCCBCCDBBADCCDBDBCEEABBACAEAEDAEBEB,1,ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB,ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE,BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED,EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX,1.0,120.0,80.0,60.0,80.0,0.0,340.0,H,E,D,D,4,C,A,C,D,B,A,B,A,B,A,A,A,A,B,B,A,D,B,B,B,B,A
180010929209,2018,5300108,Brasília,53,DF,18.0,F,0.0,1,1,5300108.0,Brasília,53.0,DF,2,0,4,1.0,0,53013670.0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5300108,Brasília,53,DF,1.0,1.0,1.0,1.0,447.0,452.0,456.0,459.0,595.3,663.3,631.5,637.9,BDCEDACAEECADDDECCBCECAED.DBDBADCECDBBBCADCBD,EE*CDECDAAEC.CAEDEEBEDAABEECDBCAABEDCDABEBECB,BBEDE99999BBEEDACAADDC.ADABBECCBBAACEEABDCCACDCECB,BED.CDBBBEADAABBEDCDBCBABABACBEDCEEEECBEDACBA,0,BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED,AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC,BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB,ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB,1.0,160.0,200.0,200.0,200.0,160.0,920.0,C,G,D,D,3,M,A,D,D,B,A,B,B,B,A,B,A,A,B,A,A,C,B,B,B,B,E
180011026124,2018,5208707,Goiânia,52,GO,18.0,F,0.0,3,1,5208707.0,Goiânia,52.0,GO,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5208707,Goiânia,52,GO,1.0,1.0,1.0,1.0,449.0,451.0,455.0,462.0,593.8,656.3,595.1,692.5,AEAEBABBCBBDBCBAEEDEBCCEECADDDAABBAAEECCACAAE,BAACCBCAECCEBEEABAEBAECBDBBEDAEDECBBEACAEBCEE,99999BBCEBCDCCDDDBACAECCEDBEADECAAECBBCCBABEAEAACA,DCCEBEDCDCEEEDABADBDCECDEDEDCDBDCEBADADBEDADD,1,EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE,CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE,BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA,ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA,1.0,160.0,40.0,40.0,200.0,40.0,480.0,E,E,E,D,3,N,A,C,D,A,A,B,B,B,A,B,A,B,B,A,B,D,A,B,B,A,B
180010077843,2018,4102000,Assis Chateaubriand,41,PR,17.0,F,0.0,1,1,4102000.0,Assis Chateaubriand,41.0,PR,2,0,4,1.0,0,41156781.0,4127700.0,Toledo,41.0,PR,4.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4102000,Assis Chateaubriand,41,PR,1.0,1.0,1.0,1.0,447.0,454.0,457.0,459.0,602.6,668.7,648.8,613.7,BCCDDBCADEEAECCDDCDBE.ADCBD.CAEABEAEEAEBBDEBC,CDECDEBBCECCAEEDACABEEEDDEEBCEEEEAECCCBDACDCD,CBEDB99999DCBDEABECBEAEBABDADACECCBCECBBCCAEABCDCD,DDEDDABBACEBBACECDDECEBADCDECBBBEDCEBDDCCADAB,0,BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED,CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD,CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED,ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB,1.0,160.0,160.0,140.0,140.0,120.0,720.0,E,G,D,D,4,J,A,D,D,C,A,B,A,C,A,B,A,B,C,A,B,E,B,C,B,B,D
180008893823,2018,1504422,Marituba,15,PA,19.0,M,0.0,1,1,1504422.0,Marituba,15.0,PA,1,1,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1504422,Marituba,15,PA,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,,,,,,,,,,,,B,C,C,B,6,C,A,B,B,A,A,B,A,B,A,A,A,A,B,A,A,D,A,A,B,A,A
180009841554,2018,1303403,Parintins,13,AM,21.0,M,0.0,3,1,1303403.0,Parintins,13.0,AM,1,4,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1303403,Parintins,13,AM,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,,,,,,,,,,,,H,H,D,B,6,C,A,B,E,A,B,B,A,A,A,A,A,A,B,B,B,D,A,D,A,A,A
180012932104,2018,2408102,Natal,24,RN,26.0,M,0.0,1,1,2406106.0,Jucurutu,24.0,RN,1,8,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2408102,Natal,24,RN,1.0,1.0,1.0,1.0,447.0,452.0,456.0,459.0,463.7,480.5,510.0,556.9,CADBCEDEBEDEDDCBACBCDBACCEBDACACBECBBBECBAECC,AADEAECADECBADBDEADBACBBDABCBDCCDECDABCDAEEBB,99999EBCDCABABDBCAABBACBCBBACACEBBABDCADBDBEBCCADB,CBDAABEDBDCBAAABCDEBCCAADDBAECBADBACBDEEDCBAA,1,BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED,AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC,BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB,ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB,1.0,120.0,120.0,100.0,100.0,100.0,540.0,E,E,A,B,3,E,A,C,D,A,B,B,A,B,A,A,A,A,B,A,A,E,A,B,B,A,B
